Date,Rolling Z-Score
2004-02-17,0.578025826129409
2004-02-24,0.35936229909406
2004-03-02,-0.036191706629102
2004-03-09,-0.717619831626867
2004-03-16,-1.40287402860878
2004-03-23,-1.32768458473868
2004-03-30,-1.57442122102403
2004-04-06,-1.54591547045036
2004-04-12,-1.36504066533297
2004-04-20,-0.793273920676122
2004-04-27,-1.24701514299523
2004-05-04,-1.11771650492869
2004-05-11,-0.456416655609005
2004-05-18,-0.298851658377793
2004-05-25,0.097035939723351
2004-06-01,0.248253632627381
2004-06-08,0.53937308067694
2004-06-15,-0.21091582764132
2004-06-22,-0.610334590737496
2004-06-29,-0.314683413218381
2004-07-06,-0.055551870736773
2004-07-13,1.45003706928245
2004-07-20,1.83711068888662
2004-07-27,0.050386361242929
2004-08-03,-0.375472223014082
2004-08-10,-0.258444560137116
2004-08-17,0.435935452924552
2004-08-24,0.698126828606517
2004-08-31,0.176395896031855
2004-09-07,-0.30756925914831
2004-09-14,-0.005448764430429
2004-09-21,-0.18617311807689
2004-09-28,0.507203484661279
2004-10-05,1.93420193522377
2004-10-12,1.69785688141865
2004-10-19,1.18191658817088
2004-10-26,1.90144477407393
2004-11-02,2.55186736846644
2004-11-09,2.87430823761487
2004-11-16,2.39327037246553
2004-11-23,0.439854489152767
2004-11-30,-0.020093038406303
2004-12-07,0.156689468247254
2004-12-14,-3.11902058356532
2004-12-21,-2.63753411440998
2004-12-28,-0.080199843854502
2005-01-04,-0.770312127906902
2005-01-11,-0.056611716364348
2005-01-18,-0.436434734724319
2005-01-25,-1.05529002051024
2005-02-01,-1.2570569983846
2005-02-08,-1.6616388689126
2005-02-15,-1.56232120316244
2005-02-22,-1.13591372314524
2005-03-01,1.03072472904337
2005-03-08,0.258506792765706
2005-03-15,0.736685856444241
2005-03-22,0.462468710598186
2005-03-29,-0.241856855547122
2005-04-05,-1.09088924005829
2005-04-12,-1.16430616363307
2005-04-19,-0.99000351238054
2005-04-26,-0.916562275200354
2005-05-03,-0.747887992629906
2005-05-10,-1.3657186585174
2005-05-17,-1.82558629069734
2005-05-24,-1.81954959075278
2005-05-31,-1.93728875235338
2005-06-07,-1.87197692541677
2005-06-14,-1.89628596574227
2005-06-21,-1.81437197119962
2005-06-28,-1.39633461058758
2005-07-05,-1.93368832616495
2005-07-12,-1.05015863646905
2005-07-19,-1.25153683799937
2005-07-26,-1.05552975145013
2005-08-02,-0.599530712794072
2005-08-09,-0.341370039806931
2005-08-16,-0.535986701273128
2005-08-23,-0.858743090071346
2005-08-30,-0.723598632875099
2005-09-06,0.770381328908334
2005-09-13,-0.119201963081098
2005-09-20,-0.547074232073674
2005-09-27,-0.535630130584238
2005-10-04,-0.527776087381327
2005-10-11,-0.169794382106795
2005-10-18,-0.383666702819411
2005-10-25,-0.518887901500903
2005-11-01,0.056807741792853
